marche,region,produit,mois,prix_fcfa_kg
Biltine,Wadi Fira,Mil,2026-03-01,487.6
Biltine,Wadi Fira,Mil,2026-04-01,480.6
Biltine,Wadi Fira,Mil,2026-05-01,448.2
Biltine,Wadi Fira,Mil,2026-06-01,432.0
Biltine,Wadi Fira,Mil,2026-07-01,429.3
Biltine,Wadi Fira,Sorgho,2024-08-01,249.1
Biltine,Wadi Fira,Sorgho,2024-09-01,246.9
Biltine,Wadi Fira,Sorgho,2024-10-01,230.8
Biltine,Wadi Fira,Sorgho,2024-11-01,242.9
Biltine,Wadi Fira,Sorgho,2024-12-01,259.6
Biltine,Wadi Fira,Sorgho,2025-01-01,287.0
Biltine,Wadi Fira,Sorgho,2025-02-01,337.3
Biltine,Wadi Fira,Sorgho,2025-03-01,319.1
Biltine,Wadi Fira,Sorgho,2025-04-01,320.5
Biltine,Wadi Fira,Sorgho,2025-05-01,384.6
Biltine,Wadi Fira,Sorgho,2025-06-01,383.2
Biltine,Wadi Fira,Sorgho,2025-07-01,372.2
Biltine,Wadi Fira,Sorgho,2025-08-01,345.5
Biltine,Wadi Fira,Sorgho,2025-09-01,380.7
Biltine,Wadi Fira,Sorgho,2025-10-01,399.9
Biltine,Wadi Fira,Sorgho,2025-11-01,393.7
Biltine,Wadi Fira,Sorgho,2025-12-01,424.1
Biltine,Wadi Fira,Sorgho,2026-01-01,461.5
Biltine,Wadi Fira,Sorgho,2026-02-01,472.5
Biltine,Wadi Fira,Sorgho,2026-03-01,444.4
Biltine,Wadi Fira,Sorgho,2026-04-01,484.8
Biltine,Wadi Fira,Sorgho,2026-05-01,433.8
Biltine,Wadi Fira,Sorgho,2026-06-01,387.8
Biltine,Wadi Fira,Sorgho,2026-07-01,421.7
Biltine,Wadi Fira,Mais,2024-08-01,227.6
Biltine,Wadi Fira,Mais,2024-09-01,206.0
Biltine,Wadi Fira,Mais,2024-10-01,245.9
Biltine,Wadi Fira,Mais,2024-11-01,224.6
Biltine,Wadi Fira,Mais,2024-12-01,240.5
Biltine,Wadi Fira,Mais,2025-01-01,308.9
Biltine,Wadi Fira,Mais,2025-02-01,297.9
Biltine,Wadi Fira,Mais,2025-03-01,294.7
Biltine,Wadi Fira,Mais,2025-04-01,292.4
Biltine,Wadi Fira,Mais,2025-05-01,360.9
Biltine,Wadi Fira,Mais,2025-06-01,358.3
Biltine,Wadi Fira,Mais,2025-07-01,361.8
Biltine,Wadi Fira,Mais,2025-08-01,343.2
Biltine,Wadi Fira,Mais,2025-09-01,349.0
Biltine,Wadi Fira,Mais,2025-10-01,351.1
Biltine,Wadi Fira,Mais,2025-11-01,322.5
Biltine,Wadi Fira,Mais,2025-12-01,355.7
Biltine,Wadi Fira,Mais,2026-01-01,392.7
Biltine,Wadi Fira,Mais,2026-02-01,421.7
Biltine,Wadi Fira,Mais,2026-03-01,386.3
Biltine,Wadi Fira,Mais,2026-04-01,416.1
Biltine,Wadi Fira,Mais,2026-05-01,366.6
Biltine,Wadi Fira,Mais,2026-06-01,395.0
Biltine,Wadi Fira,Mais,2026-07-01,396.7
Biltine,Wadi Fira,Riz_importe,2024-08-01,388.4
Biltine,Wadi Fira,Riz_importe,2024-09-01,373.0
Biltine,Wadi Fira,Riz_importe,2024-10-01,398.5
Biltine,Wadi Fira,Riz_importe,2024-11-01,403.6
Biltine,Wadi Fira,Riz_importe,2024-12-01,431.9
Biltine,Wadi Fira,Riz_importe,2025-01-01,496.6
Biltine,Wadi Fira,Riz_importe,2025-02-01,490.4
Biltine,Wadi Fira,Riz_importe,2025-03-01,519.5
Biltine,Wadi Fira,Riz_importe,2025-04-01,471.7
Biltine,Wadi Fira,Riz_importe,2025-05-01,653.2
Biltine,Wadi Fira,Riz_importe,2025-06-01,649.6
Biltine,Wadi Fira,Riz_importe,2025-07-01,671.4
Biltine,Wadi Fira,Riz_importe,2025-08-01,596.4
Biltine,Wadi Fira,Riz_importe,2025-09-01,587.5
Biltine,Wadi Fira,Riz_importe,2025-10-01,577.8
Biltine,Wadi Fira,Riz_importe,2025-11-01,598.3
Biltine,Wadi Fira,Riz_importe,2025-12-01,643.2
Biltine,Wadi Fira,Riz_importe,2026-01-01,725.5
Biltine,Wadi Fira,Riz_importe,2026-02-01,772.3
Biltine,Wadi Fira,Riz_importe,2026-03-01,813.1
Biltine,Wadi Fira,Riz_importe,2026-04-01,710.0
Biltine,Wadi Fira,Riz_importe,2026-05-01,696.2
Biltine,Wadi Fira,Riz_importe,2026-06-01,656.0
Biltine,Wadi Fira,Riz_importe,2026-07-01,706.3
N'Djamena,N'Djamena,Mil,2024-08-01,271.6
N'Djamena,N'Djamena,Mil,2024-09-01,285.1
N'Djamena,N'Djamena,Mil,2024-10-01,260.2
N'Djamena,N'Djamena,Mil,2024-11-01,300.8
N'Djamena,N'Djamena,Mil,2024-12-01,287.2
N'Djamena,N'Djamena,Mil,2025-01-01,290.8
N'Djamena,N'Djamena,Mil,2025-02-01,294.9
N'Djamena,N'Djamena,Mil,2025-03-01,289.9
N'Djamena,N'Djamena,Mil,2025-04-01,309.0
N'Djamena,N'Djamena,Mil,2025-05-01,420.9
N'Djamena,N'Djamena,Mil,2025-06-01,416.7
N'Djamena,N'Djamena,Mil,2025-07-01,377.5
N'Djamena,N'Djamena,Mil,2025-08-01,396.3
N'Djamena,N'Djamena,Mil,2025-09-01,373.5
N'Djamena,N'Djamena,Mil,2025-10-01,367.6
N'Djamena,N'Djamena,Mil,2025-11-01,393.9
N'Djamena,N'Djamena,Mil,2025-12-01,392.7
N'Djamena,N'Djamena,Mil,2026-01-01,413.1
N'Djamena,N'Djamena,Mil,2026-02-01,460.4
N'Djamena,N'Djamena,Mil,2026-03-01,427.5
N'Djamena,N'Djamena,Mil,2026-04-01,420.6
N'Djamena,N'Djamena,Mil,2026-05-01,424.6
N'Djamena,N'Djamena,Mil,2026-06-01,396.9
N'Djamena,N'Djamena,Mil,2026-07-01,388.4
N'Djamena,N'Djamena,Sorgho,2024-08-01,266.0
N'Djamena,N'Djamena,Sorgho,2024-09-01,237.8
N'Djamena,N'Djamena,Sorgho,2024-10-01,274.4
N'Djamena,N'Djamena,Sorgho,2024-11-01,259.9
N'Djamena,N'Djamena,Sorgho,2024-12-01,275.3
N'Djamena,N'Djamena,Sorgho,2025-01-01,270.3
N'Djamena,N'Djamena,Sorgho,2025-02-01,308.2
N'Djamena,N'Djamena,Sorgho,2025-03-01,280.7
N'Djamena,N'Djamena,Sorgho,2025-04-01,282.9
N'Djamena,N'Djamena,Sorgho,2025-05-01,427.0
N'Djamena,N'Djamena,Sorgho,2025-06-01,349.8
N'Djamena,N'Djamena,Sorgho,2025-07-01,389.3
N'Djamena,N'Djamena,Sorgho,2025-08-01,338.8
N'Djamena,N'Djamena,Sorgho,2025-09-01,305.4
N'Djamena,N'Djamena,Sorgho,2025-10-01,305.2
N'Djamena,N'Djamena,Sorgho,2025-11-01,336.0
N'Djamena,N'Djamena,Sorgho,2025-12-01,353.1
N'Djamena,N'Djamena,Sorgho,2026-01-01,384.7
N'Djamena,N'Djamena,Sorgho,2026-02-01,397.0
N'Djamena,N'Djamena,Sorgho,2026-03-01,380.7
N'Djamena,N'Djamena,Sorgho,2026-04-01,376.8
N'Djamena,N'Djamena,Sorgho,2026-05-01,348.0
N'Djamena,N'Djamena,Sorgho,2026-06-01,369.0
N'Djamena,N'Djamena,Sorgho,2026-07-01,366.6
N'Djamena,N'Djamena,Mais,2024-08-01,209.4
N'Djamena,N'Djamena,Mais,2024-09-01,227.3
N'Djamena,N'Djamena,Mais,2024-10-01,219.3
N'Djamena,N'Djamena,Mais,2024-11-01,232.2
N'Djamena,N'Djamena,Mais,2024-12-01,238.9
N'Djamena,N'Djamena,Mais,2025-01-01,276.9
N'Djamena,N'Djamena,Mais,2025-02-01,268.1
N'Djamena,N'Djamena,Mais,2025-03-01,269.0
N'Djamena,N'Djamena,Mais,2025-04-01,258.7
N'Djamena,N'Djamena,Mais,2025-05-01,335.3
N'Djamena,N'Djamena,Mais,2025-06-01,296.0
N'Djamena,N'Djamena,Mais,2025-07-01,312.3
N'Djamena,N'Djamena,Mais,2025-08-01,306.3
N'Djamena,N'Djamena,Mais,2025-09-01,315.7
N'Djamena,N'Djamena,Mais,2025-10-01,301.9
N'Djamena,N'Djamena,Mais,2025-11-01,355.5
N'Djamena,N'Djamena,Mais,2025-12-01,344.9
N'Djamena,N'Djamena,Mais,2026-01-01,395.6
N'Djamena,N'Djamena,Mais,2026-02-01,321.3
N'Djamena,N'Djamena,Mais,2026-03-01,359.4
N'Djamena,N'Djamena,Mais,2026-04-01,384.0
N'Djamena,N'Djamena,Mais,2026-05-01,355.9
N'Djamena,N'Djamena,Mais,2026-06-01,310.6
N'Djamena,N'Djamena,Mais,2026-07-01,336.3
N'Djamena,N'Djamena,Riz_importe,2024-08-01,348.7
N'Djamena,N'Djamena,Riz_importe,2024-09-01,360.1
N'Djamena,N'Djamena,Riz_importe,2024-10-01,390.8
N'Djamena,N'Djamena,Riz_importe,2024-11-01,437.4
N'Djamena,N'Djamena,Riz_importe,2024-12-01,436.7
N'Djamena,N'Djamena,Riz_importe,2025-01-01,467.0
N'Djamena,N'Djamena,Riz_importe,2025-02-01,462.0
N'Djamena,N'Djamena,Riz_importe,2025-03-01,470.8
N'Djamena,N'Djamena,Riz_importe,2025-04-01,433.2
N'Djamena,N'Djamena,Riz_importe,2025-05-01,630.0
N'Djamena,N'Djamena,Riz_importe,2025-06-01,506.4
N'Djamena,N'Djamena,Riz_importe,2025-07-01,567.8
N'Djamena,N'Djamena,Riz_importe,2025-08-01,555.9
N'Djamena,N'Djamena,Riz_importe,2025-09-01,543.2
N'Djamena,N'Djamena,Riz_importe,2025-10-01,610.6
N'Djamena,N'Djamena,Riz_importe,2025-11-01,535.7
N'Djamena,N'Djamena,Riz_importe,2025-12-01,577.6
N'Djamena,N'Djamena,Riz_importe,2026-01-01,554.0
N'Djamena,N'Djamena,Riz_importe,2026-02-01,614.0
N'Djamena,N'Djamena,Riz_importe,2026-03-01,647.4
N'Djamena,N'Djamena,Riz_importe,2026-04-01,624.8
N'Djamena,N'Djamena,Riz_importe,2026-05-01,594.5
N'Djamena,N'Djamena,Riz_importe,2026-06-01,614.5
N'Djamena,N'Djamena,Riz_importe,2026-07-01,541.8
Moussoro,Barh El Gazel,Mil,2024-08-01,283.7
Moussoro,Barh El Gazel,Mil,2024-09-01,262.2
Moussoro,Barh El Gazel,Mil,2024-10-01,277.0
Moussoro,Barh El Gazel,Mil,2024-11-01,264.9
Moussoro,Barh El Gazel,Mil,2024-12-01,297.8
Moussoro,Barh El Gazel,Mil,2025-01-01,298.4
Moussoro,Barh El Gazel,Mil,2025-02-01,325.6
Moussoro,Barh El Gazel,Mil,2025-03-01,334.8
Moussoro,Barh El Gazel,Mil,2025-04-01,374.8
Moussoro,Barh El Gazel,Mil,2025-05-01,430.1
Moussoro,Barh El Gazel,Mil,2025-06-01,444.4
Moussoro,Barh El Gazel,Mil,2025-07-01,427.0
Moussoro,Barh El Gazel,Mil,2025-08-01,409.3
Moussoro,Barh El Gazel,Mil,2025-09-01,423.1
Moussoro,Barh El Gazel,Mil,2025-10-01,399.3
Moussoro,Barh El Gazel,Mil,2025-11-01,425.9
Moussoro,Barh El Gazel,Mil,2025-12-01,439.2
Moussoro,Barh El Gazel,Mil,2026-01-01,530.7
Moussoro,Barh El Gazel,Mil,2026-02-01,487.9
Moussoro,Barh El Gazel,Mil,2026-03-01,513.1
Moussoro,Barh El Gazel,Mil,2026-04-01,496.2
Moussoro,Barh El Gazel,Mil,2026-05-01,511.0
Moussoro,Barh El Gazel,Mil,2026-06-01,480.9
Moussoro,Barh El Gazel,Mil,2026-07-01,505.3
Moussoro,Barh El Gazel,Sorgho,2024-08-01,236.5
Moussoro,Barh El Gazel,Sorgho,2024-09-01,262.7
Moussoro,Barh El Gazel,Sorgho,2024-10-01,252.2
Moussoro,Barh El Gazel,Sorgho,2024-11-01,252.4
Moussoro,Barh El Gazel,Sorgho,2024-12-01,247.6
Moussoro,Barh El Gazel,Sorgho,2025-01-01,305.2
Moussoro,Barh El Gazel,Sorgho,2025-02-01,316.4
Moussoro,Barh El Gazel,Sorgho,2025-03-01,306.2
Moussoro,Barh El Gazel,Sorgho,2025-04-01,326.3
Moussoro,Barh El Gazel,Sorgho,2025-05-01,443.9
Moussoro,Barh El Gazel,Sorgho,2025-06-01,389.8
Moussoro,Barh El Gazel,Sorgho,2025-07-01,388.0
Moussoro,Barh El Gazel,Sorgho,2025-08-01,369.2
Moussoro,Barh El Gazel,Sorgho,2025-09-01,377.8
Moussoro,Barh El Gazel,Sorgho,2025-10-01,377.5
Moussoro,Barh El Gazel,Sorgho,2025-11-01,381.4
Moussoro,Barh El Gazel,Sorgho,2025-12-01,421.2
Moussoro,Barh El Gazel,Sorgho,2026-01-01,459.5
Moussoro,Barh El Gazel,Sorgho,2026-02-01,462.7
Moussoro,Barh El Gazel,Sorgho,2026-03-01,458.5
Moussoro,Barh El Gazel,Sorgho,2026-04-01,482.9
Moussoro,Barh El Gazel,Sorgho,2026-05-01,405.4
Moussoro,Barh El Gazel,Sorgho,2026-06-01,388.2
Moussoro,Barh El Gazel,Sorgho,2026-07-01,457.8
Moussoro,Barh El Gazel,Mais,2024-08-01,245.7
Moussoro,Barh El Gazel,Mais,2024-09-01,230.1
Moussoro,Barh El Gazel,Mais,2024-10-01,233.5
Moussoro,Barh El Gazel,Mais,2024-11-01,238.8
Moussoro,Barh El Gazel,Mais,2024-12-01,235.2
Moussoro,Barh El Gazel,Mais,2025-01-01,277.3
Moussoro,Barh El Gazel,Mais,2025-02-01,272.0
Moussoro,Barh El Gazel,Mais,2025-03-01,282.5
Moussoro,Barh El Gazel,Mais,2025-04-01,277.4
Moussoro,Barh El Gazel,Mais,2025-05-01,369.3
Moussoro,Barh El Gazel,Mais,2025-06-01,341.8
Moussoro,Barh El Gazel,Mais,2025-07-01,336.2
Moussoro,Barh El Gazel,Mais,2025-08-01,371.7
Moussoro,Barh El Gazel,Mais,2025-09-01,311.6
Moussoro,Barh El Gazel,Mais,2025-10-01,331.4
Moussoro,Barh El Gazel,Mais,2025-11-01,351.2
Moussoro,Barh El Gazel,Mais,2025-12-01,364.1
Moussoro,Barh El Gazel,Mais,2026-01-01,414.4
Moussoro,Barh El Gazel,Mais,2026-02-01,417.2
Moussoro,Barh El Gazel,Mais,2026-03-01,400.2
Moussoro,Barh El Gazel,Mais,2026-04-01,425.9
Moussoro,Barh El Gazel,Mais,2026-05-01,403.2
Moussoro,Barh El Gazel,Mais,2026-06-01,366.4
Moussoro,Barh El Gazel,Mais,2026-07-01,388.5
Moussoro,Barh El Gazel,Riz_importe,2024-08-01,429.3
Moussoro,Barh El Gazel,Riz_importe,2024-09-01,410.7
Moussoro,Barh El Gazel,Riz_importe,2024-10-01,424.0
Moussoro,Barh El Gazel,Riz_importe,2024-11-01,427.0
Moussoro,Barh El Gazel,Riz_importe,2024-12-01,391.6
Moussoro,Barh El Gazel,Riz_importe,2025-01-01,487.6
Moussoro,Barh El Gazel,Riz_importe,2025-02-01,515.0
Moussoro,Barh El Gazel,Riz_importe,2025-03-01,509.1
Moussoro,Barh El Gazel,Riz_importe,2025-04-01,483.8
Moussoro,Barh El Gazel,Riz_importe,2025-05-01,674.3
Moussoro,Barh El Gazel,Riz_importe,2025-06-01,615.8
Moussoro,Barh El Gazel,Riz_importe,2025-07-01,594.1
Moussoro,Barh El Gazel,Riz_importe,2025-08-01,560.0
Moussoro,Barh El Gazel,Riz_importe,2025-09-01,625.5
Moussoro,Barh El Gazel,Riz_importe,2025-10-01,589.2
Moussoro,Barh El Gazel,Riz_importe,2025-11-01,589.1
Moussoro,Barh El Gazel,Riz_importe,2025-12-01,620.9
Moussoro,Barh El Gazel,Riz_importe,2026-01-01,807.2
Moussoro,Barh El Gazel,Riz_importe,2026-02-01,727.0
Moussoro,Barh El Gazel,Riz_importe,2026-03-01,775.2
Moussoro,Barh El Gazel,Riz_importe,2026-04-01,765.0
Moussoro,Barh El Gazel,Riz_importe,2026-05-01,711.5
Moussoro,Barh El Gazel,Riz_importe,2026-06-01,707.2
Moussoro,Barh El Gazel,Riz_importe,2026-07-01,712.2
