hhid,region_lib,choc_secheresse,choc_hausse_prix,choc_conflit,choc_maladie,strat_vente_actifs,strat_reduction_repas,strat_migration,strat_endettement
01976,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
01977,MAYO_KEBBI_EST,0,1,0,0,1,0,0,0
01978,MAYO_KEBBI_EST,0,1,0,0,0,0,1,0
01979,MAYO_KEBBI_EST,0,0,0,0,0,1,0,0
01980,MAYO_KEBBI_EST,0,0,0,0,0,1,0,0
01981,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
01982,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
01983,MAYO_KEBBI_EST,0,1,0,0,1,0,0,0
01984,MAYO_KEBBI_EST,0,0,1,0,1,0,0,1
01985,MAYO_KEBBI_EST,0,0,0,1,0,0,0,0
01986,MAYO_KEBBI_EST,0,1,0,1,0,0,0,1
01987,MAYO_KEBBI_EST,0,1,0,0,1,0,0,0
01988,MAYO_KEBBI_EST,0,1,0,1,0,0,0,0
01989,MAYO_KEBBI_EST,0,0,0,0,0,0,0,1
01990,MAYO_KEBBI_EST,0,1,0,1,0,1,0,0
01991,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
01992,MAYO_KEBBI_EST,1,1,0,0,0,0,1,0
01993,MAYO_KEBBI_EST,0,0,0,0,0,0,0,1
01994,MAYO_KEBBI_EST,0,1,0,0,1,0,1,1
01995,MAYO_KEBBI_EST,0,0,0,1,1,1,0,0
01996,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
01997,MAYO_KEBBI_EST,0,1,1,0,1,0,0,0
01998,MAYO_KEBBI_EST,0,0,1,1,0,0,0,0
01999,MAYO_KEBBI_EST,0,0,0,0,1,1,0,1
02000,MAYO_KEBBI_EST,0,0,0,1,1,1,1,1
02001,MAYO_KEBBI_EST,0,1,0,0,1,0,0,1
02002,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02003,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
02004,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02005,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02006,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02007,MAYO_KEBBI_EST,0,1,0,1,1,1,0,1
02008,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
02009,MAYO_KEBBI_EST,0,1,0,0,0,1,0,1
02010,MAYO_KEBBI_EST,0,1,1,1,0,1,1,1
02011,MAYO_KEBBI_EST,1,1,0,0,0,0,1,1
02012,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
02013,MAYO_KEBBI_EST,0,1,0,1,1,1,0,1
02014,MAYO_KEBBI_EST,1,1,0,0,0,1,0,1
02015,MAYO_KEBBI_EST,0,1,0,1,0,1,0,1
02016,MAYO_KEBBI_EST,0,1,0,1,1,0,1,0
02017,MAYO_KEBBI_EST,0,1,0,0,0,1,0,1
02018,MAYO_KEBBI_EST,0,1,0,1,1,0,1,0
02019,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02020,MAYO_KEBBI_EST,0,0,0,0,0,1,0,0
02021,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
02022,MAYO_KEBBI_EST,0,1,0,1,0,0,0,0
02023,MAYO_KEBBI_EST,0,0,0,0,1,0,0,0
02024,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02025,MAYO_KEBBI_EST,0,1,0,0,1,1,0,0
02026,MAYO_KEBBI_EST,1,1,0,0,1,0,0,0
02027,MAYO_KEBBI_EST,1,1,0,0,0,0,0,0
02028,MAYO_KEBBI_EST,0,0,1,0,1,1,0,0
02029,MAYO_KEBBI_EST,1,1,0,0,1,0,1,0
02030,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02031,MAYO_KEBBI_EST,1,1,0,1,0,0,0,1
02032,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
02033,MAYO_KEBBI_EST,0,1,0,0,1,1,0,1
02034,MAYO_KEBBI_EST,1,1,0,0,0,1,1,1
02035,MAYO_KEBBI_EST,0,1,0,0,1,0,0,0
02036,MAYO_KEBBI_EST,1,0,0,1,0,0,0,1
02037,MAYO_KEBBI_EST,1,1,0,0,0,1,0,1
02038,MAYO_KEBBI_EST,1,1,0,0,0,0,0,0
02039,MAYO_KEBBI_EST,0,0,0,0,0,1,0,0
02040,MAYO_KEBBI_EST,0,1,0,1,1,0,0,0
02041,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
02042,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02043,MAYO_KEBBI_EST,0,0,0,0,0,0,0,1
02044,MAYO_KEBBI_EST,0,0,0,0,1,0,0,1
02045,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02046,MAYO_KEBBI_EST,0,0,0,0,0,0,1,0
02047,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02048,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02049,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02050,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02051,MAYO_KEBBI_EST,0,0,0,0,0,1,0,0
02052,MAYO_KEBBI_EST,0,0,0,0,0,0,0,1
02053,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
02054,MAYO_KEBBI_EST,0,1,0,0,0,1,0,1
02055,MAYO_KEBBI_EST,0,1,0,0,0,0,1,0
02056,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02057,MAYO_KEBBI_EST,1,0,1,0,0,0,0,1
02058,MAYO_KEBBI_EST,0,1,0,0,1,0,1,1
02059,MAYO_KEBBI_EST,1,1,0,0,0,0,1,1
02060,MAYO_KEBBI_EST,0,1,0,0,0,0,1,0
02061,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
02062,MAYO_KEBBI_EST,1,1,0,0,0,0,0,0
02063,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02064,MAYO_KEBBI_EST,1,1,0,0,0,1,0,1
02065,MAYO_KEBBI_EST,1,1,0,0,0,1,1,0
02066,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02067,MAYO_KEBBI_EST,0,0,0,0,0,0,1,0
02068,MAYO_KEBBI_EST,0,1,0,0,0,1,0,1
02069,MAYO_KEBBI_EST,0,0,0,1,1,0,0,1
02070,MAYO_KEBBI_EST,0,0,0,0,0,1,0,1
02071,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
02072,MAYO_KEBBI_EST,0,1,0,1,0,0,0,0
02073,MAYO_KEBBI_EST,1,1,0,0,0,0,0,0
02074,MAYO_KEBBI_EST,0,0,0,1,0,0,1,1
02075,MAYO_KEBBI_EST,0,0,0,0,1,0,1,0
02076,MAYO_KEBBI_EST,1,0,0,0,0,0,0,1
02077,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
02078,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02079,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,0
02080,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02081,MAYO_KEBBI_OUEST,1,0,0,0,0,0,0,0
02082,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,1
02083,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,0
02084,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02085,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,1
02086,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,1
02087,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,0
02088,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,1
02089,MAYO_KEBBI_OUEST,0,1,0,0,0,0,1,1
02090,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,0
02091,MAYO_KEBBI_OUEST,0,1,0,1,1,1,0,0
02092,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02093,MAYO_KEBBI_OUEST,0,1,0,0,0,1,1,1
02094,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,0
02095,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,1
02096,MAYO_KEBBI_OUEST,1,0,0,0,1,0,0,0
02097,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,0
02098,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02099,MAYO_KEBBI_OUEST,0,0,0,1,0,0,0,0
02100,MAYO_KEBBI_OUEST,0,1,0,1,0,0,1,0
02101,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02102,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02103,MAYO_KEBBI_OUEST,0,1,0,0,1,1,0,0
02104,MAYO_KEBBI_OUEST,0,1,0,1,0,0,1,0
02105,MAYO_KEBBI_OUEST,0,0,0,1,1,1,0,0
02106,MAYO_KEBBI_OUEST,0,0,1,0,0,1,0,0
02107,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02108,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,0
02109,MAYO_KEBBI_OUEST,0,1,0,0,0,1,1,1
02110,MAYO_KEBBI_OUEST,0,1,0,1,0,0,1,1
02111,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,1
02112,MAYO_KEBBI_OUEST,0,0,0,1,0,0,0,0
02113,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,1
02114,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,1
02115,MAYO_KEBBI_OUEST,0,0,0,0,1,1,1,0
02116,MAYO_KEBBI_OUEST,0,0,0,1,0,1,0,0
02117,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02118,MAYO_KEBBI_OUEST,0,1,0,0,1,1,0,0
02119,MAYO_KEBBI_OUEST,0,0,0,0,1,0,0,1
02120,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,0
02121,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02122,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02123,MAYO_KEBBI_OUEST,0,0,1,0,1,0,1,1
02124,MAYO_KEBBI_OUEST,0,1,0,0,1,1,0,0
02125,MAYO_KEBBI_OUEST,0,1,0,1,0,1,0,1
02126,MAYO_KEBBI_OUEST,0,1,1,0,0,1,0,1
02127,MAYO_KEBBI_OUEST,0,1,0,1,0,1,1,1
02128,MAYO_KEBBI_OUEST,0,1,1,0,0,0,0,1
02129,MAYO_KEBBI_OUEST,1,1,0,0,1,1,1,0
02130,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02131,MAYO_KEBBI_OUEST,1,0,0,0,0,0,0,0
02132,MAYO_KEBBI_OUEST,0,1,0,1,0,0,0,1
02133,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02134,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02135,MAYO_KEBBI_OUEST,0,1,1,0,1,1,0,1
02136,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02137,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,1
02138,MAYO_KEBBI_OUEST,0,1,1,0,0,1,0,0
02139,MAYO_KEBBI_OUEST,0,1,0,1,1,0,0,0
02140,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02141,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02142,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,1
02143,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02144,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,0
02145,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,1
02146,MAYO_KEBBI_OUEST,0,0,0,0,1,0,0,0
02147,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02148,MAYO_KEBBI_OUEST,0,1,1,1,0,0,0,1
02149,MAYO_KEBBI_OUEST,0,1,0,1,0,1,0,0
02150,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02151,MAYO_KEBBI_OUEST,0,0,0,1,0,0,1,0
02152,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02153,MAYO_KEBBI_OUEST,1,1,0,0,1,1,1,0
02154,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02155,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02156,MAYO_KEBBI_OUEST,0,1,0,1,0,1,0,1
02157,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02158,MAYO_KEBBI_OUEST,0,0,0,0,0,0,1,0
02159,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02160,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02161,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02162,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02163,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,0
02164,MAYO_KEBBI_OUEST,0,1,1,1,1,1,1,1
02165,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02166,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,0
02167,MAYO_KEBBI_OUEST,0,1,0,1,0,0,0,1
02168,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02169,MAYO_KEBBI_OUEST,0,0,0,0,1,0,0,0
02170,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,0
02171,MAYO_KEBBI_OUEST,1,0,1,0,0,0,0,0
02172,MAYO_KEBBI_OUEST,0,0,0,1,0,1,0,1
02173,MAYO_KEBBI_OUEST,0,0,0,1,0,0,0,0
02174,MAYO_KEBBI_OUEST,1,0,0,0,0,1,0,1
02175,MAYO_KEBBI_OUEST,0,0,0,1,0,0,0,1
02176,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02177,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02178,MAYO_KEBBI_OUEST,0,0,1,0,0,0,0,1
02179,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02180,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,1
02181,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02182,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,1
02183,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,0
02184,MAYO_KEBBI_OUEST,1,0,0,0,0,0,0,1
02185,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,1
02186,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,0
02187,MAYO_KEBBI_OUEST,1,1,0,1,0,1,0,1
02188,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,1
02189,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,0
02190,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,0
02191,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,1
02192,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,0
02193,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02194,MAYO_KEBBI_OUEST,0,1,0,1,0,1,1,1
02195,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,1
02196,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02197,MAYO_KEBBI_OUEST,0,1,0,0,0,0,1,0
02198,MAYO_KEBBI_OUEST,1,1,0,1,0,0,0,1
02199,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02200,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02201,MAYO_KEBBI_OUEST,1,1,0,0,0,1,0,1
02202,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02203,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,0
02204,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,1
02205,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02206,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,0
02207,MAYO_KEBBI_OUEST,0,0,0,1,0,0,0,0
02208,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,1
02209,MAYO_KEBBI_OUEST,0,1,1,0,0,1,0,1
02210,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,1
02211,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,0
02212,MAYO_KEBBI_OUEST,0,1,0,1,0,0,0,0
02213,MAYO_KEBBI_OUEST,0,0,0,0,0,0,0,0
02214,MAYO_KEBBI_OUEST,0,0,1,0,0,0,0,1
02215,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,1
02216,MAYO_KEBBI_OUEST,0,1,0,1,0,0,0,1
02217,MAYO_KEBBI_OUEST,1,1,0,1,0,1,0,0
02218,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,1
02219,MAYO_KEBBI_OUEST,0,1,0,0,0,0,1,1
02220,MAYO_KEBBI_OUEST,1,1,0,0,0,0,0,0
02221,MAYO_KEBBI_OUEST,0,1,1,0,1,0,0,0
02222,MAYO_KEBBI_OUEST,0,1,0,0,0,0,0,0
02223,MAYO_KEBBI_OUEST,1,0,0,1,0,0,0,0
02224,MAYO_KEBBI_OUEST,0,1,0,0,0,1,0,1
02225,MAYO_KEBBI_OUEST,0,0,0,0,0,1,0,0
02226,MAYO_KEBBI_OUEST,1,0,0,0,0,0,0,0
02227,MAYO_KEBBI_OUEST,0,0,0,0,1,1,0,0
02228,MAYO_KEBBI_OUEST,0,0,0,1,0,0,0,0
02229,MAYO_KEBBI_OUEST,0,1,0,0,1,0,0,0
02230,MAYO_KEBBI_OUEST,0,1,0,1,1,1,0,0
02231,MOYEN_CHARI,0,1,0,0,0,1,0,0
02232,MOYEN_CHARI,0,1,0,0,0,1,0,0
02233,MOYEN_CHARI,1,1,0,1,0,1,1,1
02234,MOYEN_CHARI,0,1,0,0,0,1,0,1
02235,MOYEN_CHARI,0,1,0,1,1,1,0,0
02236,MOYEN_CHARI,0,0,1,0,0,0,0,0
02237,MOYEN_CHARI,0,0,0,1,0,0,0,0
02238,MOYEN_CHARI,0,1,0,1,0,1,0,0
02239,MOYEN_CHARI,0,1,0,0,0,0,0,1
02240,MOYEN_CHARI,0,1,0,0,0,0,0,0
02241,MOYEN_CHARI,0,1,0,1,1,1,1,0
02242,MOYEN_CHARI,0,0,0,0,0,1,0,1
02243,MOYEN_CHARI,0,1,0,0,0,1,0,1
02244,MOYEN_CHARI,1,0,0,0,0,1,0,1
02245,MOYEN_CHARI,0,1,0,1,0,1,1,0
02246,MOYEN_CHARI,0,0,0,0,0,0,0,0
02247,MOYEN_CHARI,0,1,0,0,0,1,0,1
02248,MOYEN_CHARI,0,1,0,0,0,1,0,0
02249,MOYEN_CHARI,0,1,0,0,0,1,0,1
02250,MOYEN_CHARI,0,0,0,0,1,0,0,0
02251,MOYEN_CHARI,0,0,0,0,0,1,0,0
02252,MOYEN_CHARI,0,1,0,0,0,1,0,1
02253,MOYEN_CHARI,0,0,0,0,0,1,0,0
02254,MOYEN_CHARI,0,1,0,0,0,1,0,0
02255,MOYEN_CHARI,0,0,0,0,0,1,0,0
02256,MOYEN_CHARI,0,1,0,1,0,1,1,1
02257,MOYEN_CHARI,0,1,0,0,0,1,0,0
02258,MOYEN_CHARI,0,1,1,0,0,1,0,0
02259,MOYEN_CHARI,0,0,0,0,0,0,0,0
02260,MOYEN_CHARI,0,0,0,1,0,0,0,0
02261,MOYEN_CHARI,0,1,0,1,0,0,1,0
02262,MOYEN_CHARI,0,1,0,0,1,1,1,0
02263,MOYEN_CHARI,0,1,0,0,0,0,1,0
02264,MOYEN_CHARI,0,0,0,0,0,0,0,0
02265,MOYEN_CHARI,0,1,0,0,0,0,0,0
02266,MOYEN_CHARI,1,1,0,0,1,1,1,0
02267,MOYEN_CHARI,0,0,0,0,0,0,0,0
02268,MOYEN_CHARI,0,1,0,0,1,1,1,0
02269,MOYEN_CHARI,0,0,0,0,0,0,0,0
02270,MOYEN_CHARI,1,1,0,0,0,1,0,1
02271,MOYEN_CHARI,0,1,0,0,0,0,1,0
02272,MOYEN_CHARI,0,1,0,0,0,0,0,0
02273,MOYEN_CHARI,0,1,0,0,0,0,0,0
02274,MOYEN_CHARI,0,0,0,0,0,0,0,0
02275,MOYEN_CHARI,0,1,0,0,0,0,0,0
02276,MOYEN_CHARI,1,1,0,1,1,1,0,1
02277,MOYEN_CHARI,0,1,0,0,0,1,0,0
02278,MOYEN_CHARI,0,1,0,0,1,0,0,1
02279,MOYEN_CHARI,0,1,0,1,0,0,0,1
02280,MOYEN_CHARI,1,0,0,0,0,0,0,0
02281,MOYEN_CHARI,0,1,0,1,0,1,0,0
02282,MOYEN_CHARI,1,0,0,0,0,0,0,0
02283,MOYEN_CHARI,0,0,0,0,0,0,0,1
02284,MOYEN_CHARI,0,1,0,0,0,0,0,0
02285,MOYEN_CHARI,0,0,0,1,0,0,0,0
02286,MOYEN_CHARI,1,0,0,0,0,0,0,1
02287,MOYEN_CHARI,0,1,1,0,0,0,0,1
02288,MOYEN_CHARI,0,1,0,0,0,0,1,1
02289,MOYEN_CHARI,1,1,0,0,0,0,0,0
02290,MOYEN_CHARI,0,1,0,0,1,1,1,1
02291,MOYEN_CHARI,0,0,0,1,1,0,0,0
02292,MOYEN_CHARI,0,0,0,0,0,0,0,0
02293,MOYEN_CHARI,0,0,0,0,1,1,0,0
02294,MOYEN_CHARI,0,0,0,0,0,0,0,1
02295,MOYEN_CHARI,0,0,0,0,0,1,0,1
02296,MOYEN_CHARI,0,1,0,0,0,1,0,0
02297,MOYEN_CHARI,0,1,0,0,0,0,0,1
02298,MOYEN_CHARI,0,1,0,0,1,0,0,0
02299,MOYEN_CHARI,0,0,0,0,0,0,0,0
02300,MOYEN_CHARI,0,1,1,0,1,1,0,1
02301,MOYEN_CHARI,0,1,0,0,0,0,1,0
02302,MOYEN_CHARI,0,1,0,1,1,1,1,0
02303,MOYEN_CHARI,0,0,0,0,0,0,0,1
02304,MOYEN_CHARI,0,1,0,0,0,0,0,0
02305,MOYEN_CHARI,0,1,0,0,0,0,0,0
02306,MOYEN_CHARI,0,1,0,0,0,0,0,1
02307,MOYEN_CHARI,0,1,0,0,0,0,0,0
02308,MOYEN_CHARI,1,1,0,1,1,0,0,0
02309,MOYEN_CHARI,0,1,0,1,0,1,0,0
02310,MOYEN_CHARI,0,1,0,0,0,1,0,0
02311,MOYEN_CHARI,0,1,0,1,0,1,0,0
02312,MOYEN_CHARI,0,1,1,1,1,1,0,0
02313,MOYEN_CHARI,0,0,0,1,1,0,0,1
02314,MOYEN_CHARI,0,1,0,1,0,1,0,0
02315,MOYEN_CHARI,0,0,0,0,1,0,0,0
02316,MOYEN_CHARI,0,1,0,0,1,0,0,1
02317,MOYEN_CHARI,0,1,0,0,1,0,0,0
02318,MOYEN_CHARI,0,1,0,1,1,1,1,0
02319,MOYEN_CHARI,1,0,0,0,0,0,0,0
02320,MOYEN_CHARI,0,1,0,0,0,1,1,1
02321,MOYEN_CHARI,0,1,0,0,1,0,0,0
02322,MOYEN_CHARI,0,1,0,0,1,0,0,0
02323,MOYEN_CHARI,1,0,0,0,0,0,0,1
02324,MOYEN_CHARI,0,1,0,0,0,1,1,0
02325,MOYEN_CHARI,1,1,0,0,1,0,0,1
02326,MOYEN_CHARI,0,0,0,1,1,1,1,1
02327,MOYEN_CHARI,0,0,0,0,1,0,0,1
02328,MOYEN_CHARI,0,0,0,1,0,0,0,0
02329,MOYEN_CHARI,0,0,0,0,0,0,0,0
02330,MOYEN_CHARI,0,1,0,0,0,0,0,0
02331,MOYEN_CHARI,0,1,0,0,0,1,0,0
02332,MOYEN_CHARI,0,1,0,0,0,0,0,0
02333,MOYEN_CHARI,0,1,1,0,0,1,1,0
02334,MOYEN_CHARI,0,0,0,0,0,0,0,0
02335,MOYEN_CHARI,0,1,0,0,0,0,1,0
02336,MOYEN_CHARI,0,1,0,0,0,1,0,1
02337,MOYEN_CHARI,0,0,0,0,0,1,0,0
02338,MOYEN_CHARI,0,0,0,0,0,0,0,0
02339,MOYEN_CHARI,0,1,0,1,1,0,0,0
02340,MOYEN_CHARI,0,1,0,0,0,0,0,0
02341,MOYEN_CHARI,0,0,0,0,0,0,0,0
02342,MOYEN_CHARI,0,1,0,1,1,0,0,0
02343,MOYEN_CHARI,0,1,0,1,0,0,0,1
02344,MOYEN_CHARI,0,1,0,0,1,1,0,0
02345,MOYEN_CHARI,1,0,0,1,1,0,0,1
02346,MOYEN_CHARI,0,0,0,0,0,0,1,0
02347,MOYEN_CHARI,0,1,0,0,1,0,0,1
02348,MOYEN_CHARI,0,1,1,0,0,0,1,1
02349,MOYEN_CHARI,0,0,0,1,0,1,0,0
02350,MOYEN_CHARI,0,0,0,0,1,0,0,0
02351,MOYEN_CHARI,0,0,0,0,0,0,0,0
02352,MOYEN_CHARI,0,1,0,0,0,1,0,0
02353,MOYEN_CHARI,0,1,0,0,0,0,0,0
02354,MOYEN_CHARI,0,1,0,0,0,1,0,0
02355,MOYEN_CHARI,0,0,0,1,0,1,0,0
02356,MOYEN_CHARI,1,0,0,0,0,0,0,1
02357,MOYEN_CHARI,0,0,0,1,0,0,0,1
02358,MOYEN_CHARI,0,0,1,0,0,0,0,1
02359,MOYEN_CHARI,0,1,1,0,1,0,0,1
02360,MOYEN_CHARI,0,0,0,0,0,0,0,1
02361,MOYEN_CHARI,0,0,0,0,0,0,0,0
02362,MOYEN_CHARI,0,1,0,0,0,1,1,0
02363,MOYEN_CHARI,0,0,0,0,0,0,0,1
02364,MOYEN_CHARI,1,1,0,0,0,0,0,0
02365,MOYEN_CHARI,0,0,0,0,0,0,0,0
02366,MOYEN_CHARI,0,0,0,0,0,0,0,0
02367,MOYEN_CHARI,0,1,0,0,1,0,0,0
02368,MOYEN_CHARI,0,1,0,0,0,0,0,0
02369,MOYEN_CHARI,0,1,0,0,0,0,0,0
02370,MOYEN_CHARI,0,1,0,0,0,0,0,0
02371,MOYEN_CHARI,0,0,0,0,0,0,0,1
02372,MOYEN_CHARI,0,1,0,1,1,0,0,1
02373,MOYEN_CHARI,0,0,0,0,1,0,0,1
02374,OUADDAÏ,1,1,0,0,0,1,1,0
02375,OUADDAÏ,0,1,0,0,1,0,0,0
02376,OUADDAÏ,1,0,0,0,1,1,0,0
02377,OUADDAÏ,0,1,0,0,0,0,0,0
02378,OUADDAÏ,0,1,1,0,0,0,0,0
02379,OUADAI,0,0,1,0,0,0,0,1
02380,OUADDAÏ,0,0,1,0,0,0,0,1
02381,OUADDAÏ,0,1,1,0,0,1,0,1
02382,OUADDAÏ,0,1,0,0,0,1,0,0
02383,OUADDAÏ,0,1,0,0,0,1,0,0
02384,OUADDAÏ,0,1,1,0,0,1,0,0
02385,OUADDAÏ,0,1,1,0,0,0,0,0
02386,OUADAI,0,1,0,0,0,0,0,1
02387,OUADDAÏ,0,1,0,0,0,1,0,0
02388,OUADDAÏ,0,1,1,0,1,1,0,1
02389,OUADDAÏ,0,1,0,0,0,0,0,0
02390,OUADDAÏ,1,1,1,0,0,1,0,1
02391,OUADDAÏ,1,0,1,0,1,1,1,1
02392,OUADDAÏ,0,0,1,0,0,1,0,0
02393,OUADDAÏ,1,1,0,0,0,0,0,0
02394,OUADDAÏ,0,1,0,0,0,1,0,0
02395,OUADDAÏ,0,0,0,0,0,0,0,0
02396,OUADDAÏ,0,0,0,1,0,0,0,1
02397,OUADDAÏ,0,1,0,0,0,1,0,1
02398,OUADDAÏ,0,1,0,0,1,0,0,0
02399,OUADDAÏ,0,0,0,0,0,1,0,1
02400,OUADDAÏ,0,1,1,1,0,1,0,1
02401,OUADDAÏ,0,0,0,0,0,0,0,0
02402,OUADDAÏ,0,1,1,0,1,0,0,1
02403,OUADDAÏ,0,0,1,0,0,1,0,0
02404,OUADDAÏ,0,0,0,0,0,0,0,0
02405,OUADAI,0,0,0,0,0,0,0,0
02406,OUADDAÏ,1,0,0,0,1,1,0,1
